step	loss	loss_ma200	lr	ts	t_mean	drop_ratio	black_ratio	latent_mean	latent_std	t_bucket
10950	0.0004376228025648743	0.006165945069951704	5e-06	1772548597	402.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11000	0.00045043762656860054	0.002292277379456209	5e-06	1772548602	422.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11050	0.0005283398786559701	0.002808679003355792	5e-06	1772548607	531.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
11100	0.0007849213434383273	0.0036391115422884468	5e-06	1772548612	816.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
11150	0.001171794137917459	0.004711067409516545	5e-06	1772548617	761.75	0.0	0.0	0.09966631978750229	0.8677965998649597	7
11200	0.0009401179268024862	0.005680126835213742	5e-06	1772548622	424.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11250	0.0007073220331221819	0.0042091941226681225	5e-06	1772548627	761.25	0.0	0.0	0.09966631978750229	0.8677965998649597	7
11300	0.0003359461552463472	0.0036163012072211132	5e-06	1772548633	313.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
11350	0.00031909035169519484	0.0018536402544850716	5e-06	1772548638	418.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11400	0.0005674352869391441	0.0015380030016240197	5e-06	1772548643	591.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
11450	0.0006115739815868437	0.003570802956237458	5e-06	1772548648	511.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
11500	0.00030738976784050465	0.0040550256078859094	5e-06	1772548653	325.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
11550	0.0004645128210540861	0.004067542397315264	5e-06	1772548658	520.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
11600	0.0007575931376777589	0.004277945651265327	5e-06	1772548663	514.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
11650	0.00046086369547992945	0.00221982379531255	5e-06	1772548668	524.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
11700	0.0006803259020671248	0.0013961685959657188	5e-06	1772548673	839.0	0.0	0.0	0.09966631978750229	0.8677965998649597	8
11750	0.0005235492717474699	0.0013589590701303677	5e-06	1772548679	568.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
11800	0.000431327847763896	0.0013791980203677668	5e-06	1772548684	409.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11850	0.00040530439582653344	0.0022027352871373295	5e-06	1772548689	380.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11900	0.00033154766424559057	0.002200111487036338	5e-06	1772548694	436.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
11950	0.00041262945160269737	0.0021890640931815143	5e-06	1772548699	374.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
12000	0.0005813619936816394	0.0012690074155398178	5e-06	1772548704	752.0	0.0	0.0	0.09966631978750229	0.8677965998649597	7
12050	0.00043146131793037057	0.00041723204412846826	5e-06	1772548709	402.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
12100	0.0002477240050211549	0.0010824358422541992	5e-06	1772548714	273.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
12150	0.00017254133126698434	0.0011115094561682782	5e-06	1772548719	123.25	0.0	0.0	0.09966631978750229	0.8677965998649597	0
12200	0.00048236700240522623	0.002003428308526054	5e-06	1772548725	527.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12250	0.00041302290628664196	0.0029626237740012582	5e-06	1772548730	512.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12300	0.00029814610024914145	0.0033140511103556492	5e-06	1772548735	371.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
12350	0.0003321469994261861	0.004018941947651911	5e-06	1772548740	329.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
12400	0.001312194624915719	0.004059997577787727	5e-06	1772548745	740.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
12450	0.0009423411684110761	0.004004135386130656	5e-06	1772548750	665.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
12500	0.00025817076675593853	0.0033541763808898396	5e-06	1772548755	354.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
12550	0.0005729373660869896	0.004295104351913323	5e-06	1772548760	449.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12600	0.0003110814141109586	0.0035223331858287564	5e-06	1772548765	390.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
12650	0.0006219613715074956	0.0035409910271846454	5e-06	1772548771	702.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
12700	0.0005388872232288122	0.00411877615020785	5e-06	1772548776	510.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12750	0.000244155089603737	0.002455747782587423	5e-06	1772548781	302.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
12800	0.0002007292932830751	0.0022955737218580906	5e-06	1772548786	209.0	0.0	0.0	0.09966631978750229	0.8677965998649597	1
12850	0.0011208576615899801	0.003099397200203384	5e-06	1772548791	535.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12900	0.00041172647615894675	0.002327507885711384	5e-06	1772548796	489.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
12950	0.0015386604936793447	0.004034062976279529	5e-06	1772548801	464.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13000	0.0003080947499256581	0.004156210726723657	5e-06	1772548806	331.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13050	0.0006259239744395018	0.0024572923508821985	5e-06	1772548811	547.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
13100	0.0005210450035519898	0.0023051913920062363	5e-06	1772548817	693.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
13150	0.0004696642281487584	0.002335495470906608	5e-06	1772548822	327.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13200	0.0003744727582670748	0.0032670589537883645	5e-06	1772548827	498.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13250	0.00047809380339458585	0.004214672790185432	5e-06	1772548832	415.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13300	0.0008947709575295448	0.005935299563861918	5e-06	1772548837	427.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13350	0.00033052254002541304	0.0042167516929475825	5e-06	1772548842	441.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13400	0.0015342974802479148	0.003162513309798669	5e-06	1772548847	616.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
13450	0.00035186673630960286	0.0029010595398722217	5e-06	1772548852	426.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13500	0.0004384287167340517	0.001223228635644773	5e-06	1772548857	575.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
13550	0.00041430050623603165	0.0020911377669108333	5e-06	1772548863	520.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13600	0.00039508641930297017	0.002074446841943427	5e-06	1772548868	633.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
13650	0.0010611392790451646	0.0031886314814619254	5e-06	1772548873	628.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
13700	0.00046943119377829134	0.004593157513882034	5e-06	1772548878	522.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
13750	0.000473363499622792	0.0036858085593121357	5e-06	1772548883	410.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13800	0.0005761172506026924	0.003692341805144679	5e-06	1772548888	714.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
13850	0.00027999107260257006	0.002550125243506045	5e-06	1772548893	370.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
13900	0.0004577796789817512	0.0013925862533506006	5e-06	1772548898	601.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
13950	0.0004438871401362121	0.002169722665857989	5e-06	1772548903	727.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
14000	0.00023210447398014367	0.0021573360068214242	5e-06	1772548909	387.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
14050	0.0005345034296624362	0.0023285650128309497	5e-06	1772548914	784.25	0.0	0.0	0.09966631978750229	0.8677965998649597	7
14100	0.0006835241802036762	0.002924302322026051	5e-06	1772548919	770.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
14150	0.00038826753734610975	0.0021558518126039415	5e-06	1772548924	587.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
14200	0.0007539550424553454	0.003960676063215942	5e-06	1772548929	596.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
14250	0.00031091325217857957	0.0031038465184974485	5e-06	1772548934	437.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
14300	0.00040107735549099743	0.0029582769099943105	5e-06	1772548939	617.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
14350	0.0003667318669613451	0.0029428509139688684	5e-06	1772548944	512.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
14400	0.0004970784648321569	0.002047667689039372	5e-06	1772548949	480.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
14450	0.0004296218976378441	0.0020409997281240068	5e-06	1772548955	582.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
14500	0.0004133557667955756	0.0028838381366222167	5e-06	1772548960	493.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
14550	0.00104754907079041	0.003810482066182885	5e-06	1772548965	663.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
14600	0.0006090416572988033	0.0037824312386510427	5e-06	1772548970	335.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
14650	0.0007634549401700497	0.006459081731009064	5e-06	1772548975	685.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
14700	0.0007587644504383206	0.005662773566800752	5e-06	1772548980	772.75	0.0	0.0	0.09966631978750229	0.8677965998649597	7
14750	0.00032775133149698377	0.0055677715694764625	5e-06	1772548986	417.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
14800	0.0003304773708805442	0.005364728432177799	5e-06	1772548991	412.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
14850	0.0002679704048205167	0.0026832855078100693	5e-06	1772548996	351.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
14900	0.0005571453948505223	0.0038069944216113072	5e-06	1772549001	479.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
14950	0.0005133220111019909	0.0036407339627476175	5e-06	1772549006	536.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
15000	0.0002698147436603904	0.0030282806864124724	5e-06	1772549011	296.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
15050	0.001689625671133399	0.004821316869347356	5e-06	1772549016	664.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
15100	0.0005985470488667488	0.0038180215076135935	5e-06	1772549021	609.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
15150	0.00017055324860848486	0.0035591786552686246	5e-06	1772549027	268.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
15200	0.0004030138370580971	0.0034964113178284606	5e-06	1772549032	672.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
15250	0.17416982352733612	0.0025605874742905144	5e-06	1772549037	468.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
15300	0.0005145480390638113	0.0016354520634922665	5e-06	1772549042	719.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
15350	0.0008828905411064625	0.002003149649390252	5e-06	1772549047	620.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
15400	0.00034891412360593677	0.0038268109510681825	5e-06	1772549052	291.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
15450	0.0005544247105717659	0.0029829964574309997	5e-06	1772549057	699.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
15500	0.0002117958210874349	0.0029518102112706403	5e-06	1772549062	425.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
15550	0.0002530423807911575	0.0021655033002389245	5e-06	1772549068	432.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
15600	0.0003436917904764414	0.0014764538735107635	5e-06	1772549073	462.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
15650	0.0004855716251768172	0.002309577450323559	5e-06	1772549078	798.75	0.0	0.0	0.09966631978750229	0.8677965998649597	7
15700	0.0002643055922817439	0.00231932034046622	5e-06	1772549083	450.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
15750	0.00026089479797519743	0.0029917291488527555	5e-06	1772549088	434.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
15800	0.00038715475238859653	0.0018556663820709217	5e-06	1772549093	555.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
15850	0.00042306698742322624	0.0019257844888124964	5e-06	1772549098	605.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
15900	0.001088200369849801	0.0037606508981480147	5e-06	1772549103	444.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
15950	0.0002514618681743741	0.0038992442734524955	5e-06	1772549108	376.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16000	0.00028700215625576675	0.003890231143741403	5e-06	1772549113	411.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16050	0.00037607026752084494	0.0029588351436177617	5e-06	1772549118	633.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16100	0.0003374216612428427	0.003131623109111388	5e-06	1772549123	487.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
16150	0.0003613803710322827	0.002321410474723962	5e-06	1772549129	567.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16200	0.0008065186557359993	0.0032133921180138715	5e-06	1772549134	545.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
16250	0.00029837555484846234	0.0032454583467915656	5e-06	1772549139	501.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
16300	0.0003441305016167462	0.001221074397144548	5e-06	1772549144	589.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16350	0.0003312451299279928	0.0020584689134921065	5e-06	1772549149	547.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16400	0.00020717816369142383	0.0013486010687120142	5e-06	1772549154	339.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16450	0.000527995522134006	0.004827030100605043	5e-06	1772549159	327.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16500	0.0003160565975122154	0.0048787518593599085	5e-06	1772549164	531.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
16550	0.00024140575260389596	0.0040458087812294255	5e-06	1772549169	435.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16600	0.0003197750193066895	0.003872318677167641	5e-06	1772549174	610.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16650	0.0003706527058966458	0.0012799815167090856	5e-06	1772549180	642.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
16700	0.00016123647219501436	0.0012291580810779123	5e-06	1772549185	296.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
16750	0.0004915143945254385	0.002129102483049792	5e-06	1772549190	647.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
16800	0.00025221460964530706	0.0021245546819045557	5e-06	1772549195	534.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
16850	0.00024067259801086038	0.0012049246745664277	5e-06	1772549200	393.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16900	0.00020142908033449203	0.0011968365344728227	5e-06	1772549205	358.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
16950	0.0001492459705332294	0.00027963544336671474	5e-06	1772549210	253.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17000	0.0005015808856114745	0.0026450403594935777	5e-06	1772549215	688.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
17050	0.0002382215461693704	0.002647631861109403	5e-06	1772549220	449.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
17100	0.00022805800836067647	0.002652842401912494	5e-06	1772549225	330.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17150	0.0003918266447726637	0.004475586052212748	5e-06	1772549231	647.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
17200	0.00015170797996688634	0.0020991704457992456	5e-06	1772549236	258.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17250	0.0004987404099665582	0.003781657565596106	5e-06	1772549241	557.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
17300	0.00017194559040945023	0.0037833006157234196	5e-06	1772549246	315.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17350	0.0004787625512108207	0.004076352026568202	5e-06	1772549251	601.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
17400	0.0004654123040381819	0.005876495547818194	5e-06	1772549256	534.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
17450	0.00015816459199413657	0.004870668430739898	5e-06	1772549261	294.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17500	0.0004237382090650499	0.005758667176633025	5e-06	1772549266	274.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17550	0.00029029499273747206	0.004557969751986093	5e-06	1772549271	416.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
17600	0.0002658107259776443	0.0027621347097010586	5e-06	1772549277	566.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
17650	0.0002236588334199041	0.002887656905586482	5e-06	1772549282	336.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
17700	0.0004139147640671581	0.0029115256644581676	5e-06	1772549287	317.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
17750	0.00029912704485468566	0.0029219743593421298	5e-06	1772549292	518.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
17800	0.000830457080155611	0.004712176395769347	5e-06	1772549297	535.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
17850	0.0007287113112397492	0.004818339263802045	5e-06	1772549302	620.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
17900	0.0002681509358808398	0.003912829239925486	5e-06	1772549307	506.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
17950	0.00018775291391648352	0.0029920066011254677	5e-06	1772549312	305.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
18000	0.0002484316355548799	0.0012132666745310417	5e-06	1772549317	511.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18050	0.00014718028251081705	0.0011226825940684648	5e-06	1772549323	245.5	0.0	0.0	0.09966631978750229	0.8677965998649597	2
18100	0.0002832219179254025	0.0011029917754785856	5e-06	1772549328	555.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
18150	0.00031343637965619564	0.0022870838479866506	5e-06	1772549333	549.0	0.0	0.0	0.09966631978750229	0.8677965998649597	5
18200	0.00027321139350533485	0.0023875912988660275	5e-06	1772549338	494.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18250	0.00040744763100519776	0.0015636231711687288	5e-06	1772549343	826.5	0.0	0.0	0.09966631978750229	0.8677965998649597	7
18300	9.90299740806222e-05	0.003152382269727241	5e-06	1772549348	141.75	0.0	0.0	0.09966631978750229	0.8677965998649597	0
18350	0.0002270857512485236	0.001966235533218423	5e-06	1772549353	474.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18400	0.00035779346944764256	0.0033835854620701865	5e-06	1772549358	511.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18450	0.0003782290150411427	0.004134042001060152	5e-06	1772549363	650.25	0.0	0.0	0.09966631978750229	0.8677965998649597	6
18500	0.00031992909498512745	0.0026737306618451837	5e-06	1772549369	622.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
18550	0.0002861770335584879	0.0027167164903949014	5e-06	1772549374	548.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18600	0.00023385617532767355	0.0011998294710792834	5e-06	1772549379	461.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18650	0.0003914752451237291	0.0013672500069515081	5e-06	1772549384	684.5	0.0	0.0	0.09966631978750229	0.8677965998649597	6
18700	0.00025947828544303775	0.0012486753657867666	5e-06	1772549389	582.75	0.0	0.0	0.09966631978750229	0.8677965998649597	5
18750	0.00024091779778245836	0.0012510020184708993	5e-06	1772549394	386.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
18800	0.00030585553031414747	0.0021508801098025286	5e-06	1772549399	489.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
18850	0.00030747323762625456	0.002088750515868014	5e-06	1772549404	636.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
18900	0.00023282004985958338	0.0030657135806177395	5e-06	1772549409	426.5	0.0	0.0	0.09966631978750229	0.8677965998649597	3
18950	0.00018290197476744652	0.0030244052809212008	5e-06	1772549415	300.75	0.0	0.0	0.09966631978750229	0.8677965998649597	2
19000	0.00016594314365647733	0.002519520789537637	5e-06	1772549420	359.25	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19050	0.0005520569393411279	0.002945724878918554	5e-06	1772549425	535.25	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19100	0.00020619404676835984	0.00198853405257978	5e-06	1772549430	479.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19150	0.00021145501523278654	0.00266325864213286	5e-06	1772549435	513.0	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19200	0.00018453219672665	0.0022417263135503162	5e-06	1772549440	426.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19250	0.00018061144510284066	0.0009473860421348946	5e-06	1772549445	426.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19300	0.00022124737733975053	0.0009230881054099882	5e-06	1772549450	533.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19350	0.00020126282470300794	0.0002382203190791188	5e-06	1772549455	415.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19400	0.00021219183690845966	0.00023137859505368397	5e-06	1772549460	539.25	0.0	0.0	0.09966631978750229	0.8677965998649597	5
19450	0.00019138201605528593	0.00023056676451233216	5e-06	1772549466	387.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19500	0.0005753985024057329	0.0010978006794175599	5e-06	1772549471	507.75	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19550	0.0003437149280216545	0.0013559700705081923	5e-06	1772549476	639.75	0.0	0.0	0.09966631978750229	0.8677965998649597	6
19600	0.0002317742328159511	0.0013663557895779376	5e-06	1772549481	504.5	0.0	0.0	0.09966631978750229	0.8677965998649597	4
19650	0.00012437679106369615	0.0019407615224008622	5e-06	1772549486	325.0	0.0	0.0	0.09966631978750229	0.8677965998649597	2
19700	0.00027299666544422507	0.001854582419309736	5e-06	1772549491	554.5	0.0	0.0	0.09966631978750229	0.8677965998649597	5
19750	0.0002044970024144277	0.001606265738428192	5e-06	1772549496	436.0	0.0	0.0	0.09966631978750229	0.8677965998649597	3
19800	0.00035887627745978534	0.0015995682450011372	5e-06	1772549501	885.0	0.0	0.0	0.09966631978750229	0.8677965998649597	8
19850	0.00013341938029043376	0.0010415730322165472	5e-06	1772549506	201.0	0.0	0.0	0.09966631978750229	0.8677965998649597	1
19900	0.00027197078452445567	0.0019685162953646793	5e-06	1772549511	276.25	0.0	0.0	0.09966631978750229	0.8677965998649597	2
19950	0.00020308575767558068	0.003506216046789632	5e-06	1772549517	397.75	0.0	0.0	0.09966631978750229	0.8677965998649597	3
20000	0.0003045558405574411	0.003578221043753729	5e-06	1772549522	732.0	0.0	0.0	0.09966631978750229	0.8677965998649597	6
