image_name,signal_b50,signal_b800,pixel_ratio
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_7_0_threshold_0_6.png,24310.86043233667,14079.593411845877,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_9_0_threshold_0_7.png,24463.19841491005,14774.091166463213,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_15_0_threshold_0_8.png,23715.558130372578,10304.434560399273,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_3_0_threshold_0_6.png,24370.825906457783,14319.428146304712,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_4_cell_expansion_13_0_threshold_0_7.png,24167.149097344296,12904.990025462475,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_3_0_threshold_0_7.png,24250.999195188106,13826.998665529023,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_2_cell_expansion_15_0_threshold_0_5.png,24396.630665088287,14271.241441380525,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_9_0_threshold_0_5.png,24688.914292689227,16715.911470181523,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_13_0_threshold_0_6.png,24473.14652904251,14936.8658534905,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_1_0_threshold_0_7.png,23057.532480852118,7299.580971878368,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_11_0_threshold_0_7.png,24048.171337054635,12380.271534210491,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_4_cell_expansion_5_0_threshold_0_4.png,24930.945538383112,18723.897369803148,0.16052487117281436
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_9_0_threshold_0_8.png,24131.113136426182,12737.786831434305,1.1005801467995768
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_5_0_threshold_0_5.png,24317.39734550828,14221.102661028855,0.16052487117281436
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_1_cell_expansion_9_0_threshold_0_4.png,24437.238922477638,14543.605998304485,1.1023321464087512
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_7_0_threshold_0_4.png,24580.575551740465,15998.020935034005,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_9_0_threshold_0_5.png,24276.58038082653,13636.267760666611,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_15_0_threshold_0_7.png,24549.665485821824,15542.016698783013,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_9_0_threshold_0_5.png,24404.05494343049,14826.341792303418,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_9_0_threshold_0_4.png,24891.696460431533,18051.488239342787,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_13_0_threshold_0_5.png,24837.671235527952,17483.826109760157,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_7_0_threshold_0_4.png,24563.037713665024,15656.14420619943,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_5_0_threshold_0_7.png,23997.004097093886,11987.569650246709,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_3_0_threshold_0_6.png,24118.55538021378,12936.045653178498,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_5_0_threshold_0_7.png,23968.991397180533,11772.950162807636,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_5_0_threshold_0_7.png,24343.69813758512,14232.13387353164,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_7_0_threshold_0_6.png,24642.000508711888,16275.562770672088,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_11_0_threshold_0_4.png,24666.077774084806,15905.857823492646,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_3_0_threshold_0_8.png,22337.70283214138,3557.2770215143505,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_7_0_threshold_0_6.png,24724.488081761156,16778.247824666247,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_7_0_threshold_0_6.png,24364.667446420706,14139.46402328361,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_11_0_threshold_0_4.png,24793.193285697955,17625.743062091973,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_1_cell_expansion_13_0_threshold_0_6.png,24712.673716948844,16284.116798132864,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_1_cell_expansion_7_0_threshold_0_6.png,24736.095982792798,16956.32823922644,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_1_cell_expansion_9_0_threshold_0_7.png,24228.231853806923,13137.749676278894,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_5_0_threshold_0_5.png,24277.260915653893,13770.81746073426,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_4_cell_expansion_11_0_threshold_0_4.png,24470.147557570708,14654.552969376591,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_9_0_threshold_0_7.png,24609.010175604744,15652.452156861611,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_5_0_threshold_0_6.png,23702.766645068823,10557.030635413741,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_9_0_threshold_0_8.png,22682.902588018984,5096.94375476536,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_4_cell_expansion_7_0_threshold_0_4.png,24604.88477028306,15822.614563249048,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_5.png,24312.501274546466,13631.20830682918,0.3097507844195295
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_7_0_threshold_0_5.png,24733.108416209692,16987.172656553124,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_9_0_threshold_0_7.png,24516.07184489521,14921.221614756592,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_3_0_threshold_0_8.png,22847.96459818624,5844.709561630343,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_9_0_threshold_0_5.png,24704.722099063307,16185.2424483196,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_3_0_threshold_0_8.png,22801.82272168968,5817.394968546696,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_7_0_threshold_0_8.png,22970.14693366656,6533.029311857972,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_1_3_cell_expansion_5_0_threshold_0_7.png,24412.547977941133,14471.544798762909,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_4.png,24344.00111501692,14225.351310878445,1.1021298434693354
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_7_0_threshold_0_4.png,24372.22502183292,14095.371090652505,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_0_cell_expansion_3_0_threshold_0_8.png,22941.970210439627,6488.389768543926,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_3_0_threshold_0_4.png,24304.965718921107,14315.14025510144,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_3_0_threshold_0_7.png,23849.010974511508,11575.457208938245,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_1_0_threshold_0_8.png,23041.967602264413,7093.790097912303,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_3_0_threshold_0_7.png,24146.473980661518,13107.701556697386,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_4_cell_expansion_13_0_threshold_0_6.png,23957.689934653863,11785.2276522426,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_1_0_threshold_0_5.png,23485.87416522605,9617.51074257917,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_2_cell_expansion_5_0_threshold_0_8.png,23216.629753875506,7685.540196906419,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_3_cell_expansion_5_0_threshold_0_7.png,23407.692895699125,8766.691030438633,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_13_0_threshold_0_5.png,24670.9183809206,16302.736205116451,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_3_0_threshold_0_6.png,24196.85447606944,13642.221401776773,0.16046322201367
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_1_0_threshold_0_7.png,23238.06403905998,8201.987584665045,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_5.png,24468.223909616703,14960.812258980228,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_6.png,24039.368488160282,12073.979760152226,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_1_0_threshold_0_4.png,23938.25724053651,12222.540388737614,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_7_0_threshold_0_8.png,23911.71593147497,11627.468900784763,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_7_0_threshold_0_6.png,24675.561756090778,16192.905731711056,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_11_0_threshold_0_5.png,24851.851904998788,17930.61882917881,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_15_0_threshold_0_6.png,24652.832994377422,16331.619969762698,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_13_0_threshold_0_4.png,24771.5279977702,17160.48991927675,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_5_0_threshold_0_8.png,23917.539912219658,11368.74032506205,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_7.png,24716.185076517755,16324.048220481003,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_1_cell_expansion_9_0_threshold_0_8.png,24219.881363275985,13180.296622534974,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_11_0_threshold_0_5.png,24487.556984437142,15233.811826104817,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_7_0_threshold_0_4.png,24898.47054375187,18392.15352754156,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_5_0_threshold_0_7.png,24340.814895102594,13961.503689402107,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_13_0_threshold_0_7.png,24686.205012359547,16088.954748607966,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_15_0_threshold_0_7.png,24424.4288762842,14262.19993293554,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_9_0_threshold_0_5.png,24385.741436683238,14137.91828419907,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_3_0_threshold_0_5.png,24174.374031261515,13327.955908109312,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_9_0_threshold_0_4.png,24599.863793008506,15902.586135381267,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_2_cell_expansion_9_0_threshold_0_8.png,23584.36250308933,9756.880580292956,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_4.png,24846.614734091418,17711.812594796822,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_13_0_threshold_0_4.png,24485.26271364942,14895.58435551581,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_2_cell_expansion_15_0_threshold_0_4.png,24886.11404261269,18600.28676448064,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_7.png,24256.826846766216,13252.289728095371,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_6.png,24540.689726107194,15524.956324436076,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_5_0_threshold_0_5.png,24232.250083626688,13566.4743386828,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_15_0_threshold_0_4.png,24767.01065578802,16915.064187322445,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_15_0_threshold_0_6.png,24644.255137557106,15944.050278388147,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_1_0_threshold_0_5.png,23898.48202612705,11853.702148908003,4.615285751006769
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_13_0_threshold_0_4.png,24775.877797701134,17009.139582342792,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_4_cell_expansion_5_0_threshold_0_4.png,24459.42514593604,15243.049955952876,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_15_0_threshold_0_8.png,23909.029265929985,11471.907600038003,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_7.png,23280.5358355968,8139.4052384990055,1.1015231681898348
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_15_0_threshold_0_6.png,24594.889200681515,15738.836274918782,0.3096722621902478
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_1_0_threshold_0_8.png,22974.777927104293,6703.5288770649195,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_11_0_threshold_0_4.png,24682.36298316183,16655.981661741964,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_1_0_threshold_0_7.png,23650.556908061582,10412.853375833018,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_3_0_threshold_0_6.png,24026.382421606177,12527.383761394294,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_15_0_threshold_0_5.png,24654.713243168808,16245.191291728032,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_11_0_threshold_0_5.png,22730.071716145245,5332.0115133095505,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_11_0_threshold_0_6.png,24535.793639949894,14961.355929431962,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_1_0_threshold_0_6.png,23144.92171850724,7650.7338199439855,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_9_0_threshold_0_6.png,24329.131923879235,14170.267356364726,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_13_0_threshold_0_8.png,23986.629151065703,11735.055379419971,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_11_0_threshold_0_4.png,24362.174191176935,14335.810129252126,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_1_0_threshold_0_6.png,22907.09359737061,6281.7407965415005,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_1_0_threshold_0_4.png,23334.013514403065,8690.132819979226,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_3_cell_expansion_9_0_threshold_0_8.png,23811.54602215232,10924.048873373109,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_5_0_threshold_0_5.png,24503.543316154315,15304.622639392199,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_8.png,23980.70013339273,11884.254267142634,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_1_0_threshold_0_8.png,22511.183911219894,4324.552034004282,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_5_0_threshold_0_6.png,24505.57857162848,15346.435786456961,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_15_0_threshold_0_7.png,23871.262924305593,11148.78924618914,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_7_0_threshold_0_5.png,24447.05733497564,14708.054138834841,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_3_0_threshold_0_5.png,24716.435305257128,17603.518863753183,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_1_0_threshold_0_4.png,23682.120922362086,10587.040086415598,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_0_cell_expansion_7_0_threshold_0_8.png,23241.481372286675,7894.107975792122,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_1_0_threshold_0_8.png,22509.540353586624,4393.234019041045,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_6.png,24630.110987035743,16709.068769584374,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_15_0_threshold_0_6.png,23980.007030980767,11933.157841977727,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_7_0_threshold_0_5.png,24602.06138489435,16024.211855556608,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_1_0_threshold_0_5.png,23042.639164499706,6988.914637062793,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_11_0_threshold_0_7.png,24211.401349690448,13047.940794206705,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_7_0_threshold_0_7.png,23811.84358243696,10675.900888254424,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_5_0_threshold_0_8.png,23209.868637835072,7671.554806204187,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_9_0_threshold_0_6.png,24750.66254250996,16968.87261197169,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_1_0_threshold_0_6.png,22536.242227544237,4487.59440542738,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_4_cell_expansion_1_0_threshold_0_8.png,22503.755429611127,4376.118890884663,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_7.png,24058.54407733773,12385.543263602827,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_8.png,22295.564725834272,3345.9127204795473,0.16046322201367
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_4.png,24879.980754940094,17965.856483178417,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_11_0_threshold_0_8.png,22683.83889239138,5098.923839746738,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_11_0_threshold_0_4.png,24591.796584290732,15851.43593135094,4.623476917796465
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_7_0_threshold_0_5.png,24297.287241901176,13762.04541705234,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_0_cell_expansion_9_0_threshold_0_4.png,24626.13017651376,16367.73330166959,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_3_0_threshold_0_7.png,23550.46614670564,9708.057447835301,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_2_cell_expansion_15_0_threshold_0_4.png,24366.170865450567,14683.233881228476,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_3_0_threshold_0_7.png,22582.430198539703,4657.813007970555,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_11_0_threshold_0_5.png,24745.648788716626,16878.167791090218,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_4_cell_expansion_5_0_threshold_0_7.png,23808.389690331103,10705.780184976218,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_13_0_threshold_0_7.png,24727.86712506459,16478.03838529614,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_3_0_threshold_0_7.png,23608.280152217667,10163.562334145385,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_11_0_threshold_0_8.png,22981.537352312967,6408.701018663221,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_9_0_threshold_0_4.png,24932.125817909546,18551.183438997086,
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_0_0_cell_expansion_7_0_threshold_0_4.png,24166.908826471088,12990.406560863918,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_1_cell_expansion_13_0_threshold_0_6.png,23836.47607159491,11449.236031751692,1.1073346409852407
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_5_0_threshold_0_4.png,23058.281255683065,7054.551176688077,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_9_0_threshold_0_5.png,24578.74274885545,16002.969387692832,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_5_0_threshold_0_8.png,22677.4305271171,5172.193835767247,0.16044267374944665
../binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_2_cell_expansion_11_0_threshold_0_6.png,24218.946014646557,13012.113152045891,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_1_cell_expansion_7_0_threshold_0_7.png,24191.41764178067,13174.071337666182,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_3_0_threshold_0_7.png,23475.527254803084,9574.805457613958,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_4.png,24663.603224288287,16273.756051846429,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_7_0_threshold_0_5.png,24262.71429362252,13693.465328048887,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_15_0_threshold_0_7.png,24630.971834614862,15775.566516661233,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_15_0_threshold_0_8.png,23203.83265567772,7500.907720785908,
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_3_cell_expansion_15_0_threshold_0_6.png,24528.773656110567,15050.543205678623,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_11_0_threshold_0_6.png,24647.27487389352,16805.06453684235,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_0_cell_expansion_11_0_threshold_0_5.png,24773.058526174398,17255.551224781062,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_11_0_threshold_0_7.png,24570.52019074542,15561.416870955532,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_0_cell_expansion_13_0_threshold_0_8.png,22944.418446976524,6370.579128073945,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_3_cell_expansion_1_0_threshold_0_7.png,23319.554149480304,8606.795116722411,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_13_0_threshold_0_5.png,24789.83091685751,17060.734996348318,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_4_cell_expansion_7_0_threshold_0_7.png,24524.113330840697,15076.823202273303,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_15_0_threshold_0_4.png,24665.24637231577,16496.945293098408,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_7_0_threshold_0_6.png,24400.626286670587,14286.512460439184,1.10145578144039
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_1_cell_expansion_1_0_threshold_0_4.png,23132.229440640294,7573.418224563565,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_7.png,23578.228571198168,9961.450066227488,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_0_cell_expansion_1_0_threshold_0_8.png,22733.136638475185,5508.3469331130345,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_9_0_threshold_0_5.png,24853.025505283065,17797.494459094054,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_5_0_threshold_0_7.png,22956.47585993477,6483.3273587427575,
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_7.png,22921.039564381244,6495.581245628221,4.627823100042937
../binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_0_cell_expansion_11_0_threshold_0_4.png,24626.13017651376,16367.73330166959,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_5.png,24491.108707188745,14933.374326498733,
../binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_15_0_threshold_0_7.png,24470.54761020215,14839.516686062258,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_1_cell_expansion_1_0_threshold_0_8.png,22888.85652452842,6285.425129823425,0.1604837710056133
../binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_11_0_threshold_0_4.png,24763.168466092342,16818.43707253258,
../binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_9_0_threshold_0_6.png,24031.727838795792,12041.626869152251,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_1_cell_expansion_15_0_threshold_0_5.png,23390.14883882249,8899.407956365263,
../binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_5_0_threshold_0_8.png,23473.273195108573,9009.287621943868,
