step	recon	kl	loss	lr	ts
11500	0.002040190389379859	0.015639502555131912	0.0020402059890329838	4.564221286261709e-05	1764285302
11600	0.0012563769705593586	0.018669556826353073	0.001256395597010851	4.477357683661734e-05	1764285322
11700	0.001862674835138023	0.021043263375759125	0.0018626959063112736	4.390653282974264e-05	1764285342
11800	0.0019828365184366703	0.01996980793774128	0.0019828565418720245	4.3041344951996746e-05	1764285363
11900	0.001270186505280435	0.016969196498394012	0.0012702035019174218	4.2178276747988446e-05	1764285383
12000	0.0012321481481194496	0.01915792003273964	0.001232167356647551	4.131759111665349e-05	1764285403
12100	0.0035549639724195004	0.020314417779445648	0.0035549842286854982	4.045955023117276e-05	1764285423
12200	0.001738556893542409	0.019906599074602127	0.0017385768005624413	3.960441545911204e-05	1764285444
12300	0.004240227863192558	0.0189964696764946	0.004240246955305338	3.875244728280676e-05	1764285464
12400	0.0014487530570477247	0.019686609506607056	0.0014487727312371135	3.790390522001662e-05	1764285484
12500	0.0009453654056414962	0.017624538391828537	0.000945383042562753	3.705904774487396e-05	1764285504
12600	0.001209022244438529	0.019428305327892303	0.0012090416857972741	3.6218132209150045e-05	1764285524
12700	0.0018823028076440096	0.02069796994328499	0.0018823235295712948	3.5381414763863166e-05	1764285544
12800	0.0012000190326943994	0.021344812586903572	0.0012000403366982937	3.4549150281252636e-05	1764285565
12900	0.0013831921387463808	0.01819445565342903	0.0013832102995365858	3.372159227714218e-05	1764285585
13000	0.0014761006459593773	0.020081723108887672	0.0014761207858100533	3.289899283371657e-05	1764285605
13100	0.0010185569990426302	0.01707439310848713	0.0010185741120949388	3.2081602522734986e-05	1764285625
13200	0.0012925935443490744	0.017796605825424194	0.0012926113558933139	3.12696703292044e-05	1764285645
13300	0.001470846589654684	0.018921535462141037	0.0014708655653521419	3.046344357553632e-05	1764285665
13400	0.00171886314637959	0.01709623821079731	0.0017188802594318986	2.9663167846209998e-05	1764285685
13500	0.002942431718111038	0.02003483474254608	0.0029424517415463924	2.886908691296504e-05	1764285706
13600	0.0013565188273787498	0.021357497200369835	0.0013565401313826442	2.8081442660546125e-05	1764285726
13700	0.0017683431506156921	0.02051975578069687	0.0017683636397123337	2.7300475013022663e-05	1764285746
13800	0.0013103869277983904	0.017297592014074326	0.0013104042736813426	2.6526421860705473e-05	1764285766
13900	0.0015963907353579998	0.022715702652931213	0.001596413436345756	2.575951898768315e-05	1764285786
14000	0.0012757141375914216	0.02148294635117054	0.0012757356744259596	2.500000000000001e-05	1764285807
14100	0.0009401412098668516	0.01928761973977089	0.0009401604766026139	2.4248096254497288e-05	1764285827
14200	0.0013898385223001242	0.018602408468723297	0.0013898571487516165	2.350403678833976e-05	1764285847
14300	0.0012700773077085614	0.018549267202615738	0.001270095817744732	2.2768048249248648e-05	1764285867
14400	0.001024100580252707	0.019603729248046875	0.001024120138026774	2.2040354826462668e-05	1764285887
14500	0.0006546012591570616	0.01601755991578102	0.0006546172662638128	2.132117818244771e-05	1764285907
14600	0.0013241739943623543	0.018659217283129692	0.0013241926208138466	2.061073738537635e-05	1764285928
14700	0.0008851892780512571	0.01570316217839718	0.0008852049941197038	1.9909248842397584e-05	1764285948
14800	0.0012387675233185291	0.016190284863114357	0.001238783705048263	1.9216926233717085e-05	1764285968
14900	0.000526794174220413	0.019570210948586464	0.0005268137319944799	1.8533980447508137e-05	1764285988
15000	0.000690440007019788	0.019337506964802742	0.0006904593319632113	1.7860619515673033e-05	1764286008
15100	0.0009309412562288344	0.016988694667816162	0.0009309582528658211	1.7197048550474643e-05	1764286029
15200	0.0007005272200331092	0.021016307175159454	0.000700548232998699	1.6543469682057106e-05	1764286049
15300	0.0012877453118562698	0.018814753741025925	0.0012877641711384058	1.5900081996875083e-05	1764286069
15400	0.0008594803512096405	0.01889961212873459	0.0008594992686994374	1.526708147705013e-05	1764286090
15500	0.0009729675948619843	0.016360901296138763	0.0009729839512147009	1.4644660940672627e-05	1764286110
15600	0.000680037192068994	0.01612946391105652	0.0006800533155910671	1.4033009983067452e-05	1764286130
15700	0.0010528882266953588	0.019044389948248863	0.0010529073188081384	1.3432314919041478e-05	1764286150
15800	0.0007752353558316827	0.020861636847257614	0.0007752561941742897	1.2842758726130283e-05	1764286170
15900	0.0008702303166501224	0.020547524094581604	0.0008702508639544249	1.22645209888614e-05	1764286190
16000	0.0006295150378718972	0.021329384297132492	0.0006295363418757915	1.1697777844051105e-05	1764286210
16100	0.0006051234668120742	0.01992533542215824	0.0006051433738321066	1.1142701927151456e-05	1764286231
16200	0.00045771399163641036	0.01858721673488617	0.0004577325889840722	1.0599462319663905e-05	1764286251
16300	0.0006671843584626913	0.020974857732653618	0.0006672053132206202	1.006822449763537e-05	1764286271
16400	0.0005525802262127399	0.019921403378248215	0.0005526001332327724	9.549150281252633e-06	1764286291
16500	0.0007713499944657087	0.019608430564403534	0.0007713696104474366	9.042397785550405e-06	1764286311
16600	0.0005736519815400243	0.019603436812758446	0.0005736715975217521	8.548121372247918e-06	1764286331
16700	0.0005827218992635608	0.01788855344057083	0.0005827397690154612	8.066471602728803e-06	1764286352
16800	0.0007605601567775011	0.019588055089116096	0.0007605797727592289	7.597595192178702e-06	1764286372
16900	0.0005294244037941098	0.017868943512439728	0.0005294422735460103	7.1416349648943894e-06	1764286392
17000	0.0004731627705041319	0.017581788823008537	0.0004731803492177278	6.698729810778065e-06	1764286412
17100	0.0006203176453709602	0.016849443316459656	0.0006203344673849642	6.269014643030213e-06	1764286432
17200	0.0005799484206363559	0.016224531456828117	0.0005799646605737507	5.852620357053651e-06	1764286453
17300	0.0003865026228595525	0.01880567893385887	0.00038652142393402755	5.449673790581611e-06	1764286473
17400	0.0003964765928685665	0.01749453693628311	0.000396494084270671	5.060297685041659e-06	1764286493
17500	0.0006587442476302385	0.02021777257323265	0.0006587644456885755	4.684610648167503e-06	1764286513
17600	0.0005191054660826921	0.019615083932876587	0.00051912508206442	4.322727117869951e-06	1764286533
17700	0.0003473328542895615	0.01832323707640171	0.00034735118970274925	3.974757327377981e-06	1764286554
17800	0.0003849414933938533	0.01778481900691986	0.00038495927583426237	3.6408072716606346e-06	1764286574
17900	0.0005966643220745027	0.0180780291557312	0.0005966824246570468	3.3209786751399187e-06	1764286594
18000	0.0005121651338413358	0.017627032473683357	0.0005121827707625926	3.0153689607045845e-06	1764286614
18100	0.000599358812905848	0.02099793776869774	0.0005993798258714378	2.724071220034158e-06	1764286635
18200	0.0005209741648286581	0.017948009073734283	0.0005209920927882195	2.4471741852423237e-06	1764286655
18300	0.0004683168954215944	0.020376142114400864	0.0004683372681029141	2.1847622018482283e-06	1764286675
18400	0.0006126519292593002	0.017974920570850372	0.0006126699154265225	1.9369152030840556e-06	1764286695
18500	0.0004014422884210944	0.01849289983510971	0.00040146076935343444	1.70370868554659e-06	1764286715
18600	0.000548593932762742	0.01735696941614151	0.0005486112786456943	1.4852136862001764e-06	1764286736
18700	0.0005822312668897212	0.018207553774118423	0.0005822494858875871	1.2814967607382432e-06	1764286756
18800	0.0004787297802977264	0.018086809664964676	0.00047874785377644	1.0926199633097157e-06	1764286776
18900	0.0004340071463957429	0.018402747809886932	0.00043402554001659155	9.186408276168013e-07	1764286796
19000	0.0005226422799751163	0.01713014580309391	0.0005226593930274248	7.596123493895991e-07	1764286816
19100	0.0008088143658824265	0.01927183009684086	0.0008088336326181889	6.15582970243117e-07	1764286837
19200	0.0006524263881146908	0.016590895131230354	0.0006524429772980511	4.865965629214819e-07	1764286857
19300	0.0004973736358806491	0.018100444227457047	0.0004973917384631932	3.7269241793390085e-07	1764286877
19400	0.00038857824984006584	0.01489938423037529	0.0003885931510012597	2.7390523158633554e-07	1764286897
19500	0.0007087001577019691	0.015858706086874008	0.0007087159901857376	1.9026509541272275e-07	1764286917
19600	0.001022167969495058	0.020464882254600525	0.0010221884585916996	1.2179748700879012e-07	1764286938
19700	0.0005055074580013752	0.019454434514045715	0.0005055268993601203	6.852326227130834e-08	1764286958
19800	0.0003478834987618029	0.01829131320118904	0.00034790177596732974	3.04586490452119e-08	1764286978
19900	0.000373120594304055	0.020393958315253258	0.00037314099608920515	7.615242180436522e-09	1764286999
20000	0.00019421742763370275	0.016249414533376694	0.00019423368212301284	0.0	1764287019
