step	recon	kl	loss	lr	ts
4500	0.007189509458839893	0.01116188894957304	0.007189520634710789	9.53153893518325e-05	1764948312
4600	0.005909197963774204	0.013522235676646233	0.005909211467951536	9.493970231495835e-05	1764948404
4700	0.005574254784733057	0.01199091225862503	0.005574266891926527	9.45503262094184e-05	1764948495
4800	0.006041426211595535	0.012239830568432808	0.006041438318789005	9.414737964294636e-05	1764948587
4900	0.0063799163326621056	0.011769025586545467	0.006379927974194288	9.373098535696979e-05	1764948678
5000	0.006707188673317432	0.011460724286735058	0.006707200314849615	9.330127018922194e-05	1764948770
5100	0.01715361885726452	0.012969921343028545	0.017153631895780563	9.285836503510562e-05	1764948863
5200	0.004801654256880283	0.011435777880251408	0.004801665898412466	9.24024048078213e-05	1764948954
5300	0.004170412663370371	0.013469532132148743	0.004170426167547703	9.193352839727121e-05	1764949046
5400	0.006012041121721268	0.012133176438510418	0.006012053228914738	9.145187862775209e-05	1764949138
5500	0.005110247991979122	0.013503145426511765	0.005110261496156454	9.09576022144496e-05	1764949230
5600	0.005033653229475021	0.013174857012927532	0.005033666267991066	9.045084971874738e-05	1764949322
5700	0.008479563519358635	0.013584326021373272	0.008479577489197254	8.993177550236464e-05	1764949414
5800	0.008607807569205761	0.01437263935804367	0.00860782153904438	8.940053768033609e-05	1764949506
5900	0.004061023239046335	0.013303709216415882	0.004061036743223667	8.885729807284856e-05	1764949598
6000	0.005368934944272041	0.01372209656983614	0.005368948448449373	8.83022221559489e-05	1764949690
6100	0.004694893956184387	0.013928988017141819	0.0046949079260230064	8.773547901113862e-05	1764949783
6200	0.010208295658230782	0.012014977633953094	0.010208307765424252	8.715724127386972e-05	1764949874
6300	0.005187581293284893	0.013040432706475258	0.005187594331800938	8.656768508095853e-05	1764949967
6400	0.004204940982162952	0.01440737396478653	0.004204955417662859	8.596699001693255e-05	1764950058
6500	0.007613079622387886	0.012768661603331566	0.007613092195242643	8.535533905932738e-05	1764950150
6600	0.005215545184910297	0.013026515953242779	0.005215558223426342	8.473291852294987e-05	1764950242
6700	0.003334934590384364	0.013944435864686966	0.0033349485602229834	8.409991800312493e-05	1764950333
6800	0.0049266517162323	0.01439011748880148	0.004926666151732206	8.345653031794292e-05	1764950425
6900	0.0032830731943249702	0.01371014304459095	0.003283086931332946	8.280295144952536e-05	1764950517
7000	0.0026186411269009113	0.013920812867581844	0.0026186550967395306	8.213938048432697e-05	1764950608
7100	0.003598200622946024	0.015410518273711205	0.003598215989768505	8.146601955249188e-05	1764950700
7200	0.0031013977713882923	0.015232892706990242	0.00310141290538013	8.07830737662829e-05	1764950792
7300	0.003828158602118492	0.013924684375524521	0.0038281725719571114	8.009075115760243e-05	1764950884
7400	0.004357856698334217	0.013662123121321201	0.004357870202511549	7.938926261462366e-05	1764950976
7500	0.0031718919053673744	0.014499391429126263	0.003171906340867281	7.86788218175523e-05	1764951068
7600	0.002711653709411621	0.013633403927087784	0.0027116674464195967	7.795964517353735e-05	1764951160
7700	0.003465707413852215	0.014811409637331963	0.0034657223150134087	7.723195175075136e-05	1764951253
7800	0.0066361320205032825	0.01449262909591198	0.006636146456003189	7.649596321166024e-05	1764951344
7900	0.0026542607229202986	0.01551799289882183	0.0026542763225734234	7.575190374550272e-05	1764951437
8000	0.003165189176797867	0.015588046982884407	0.0031652047764509916	7.500000000000001e-05	1764951529
8100	0.002478719223290682	0.01532142236828804	0.002478734590113163	7.424048101231686e-05	1764951621
8200	0.0015512555837631226	0.01633625663816929	0.0015512718819081783	7.347357813929454e-05	1764951713
8300	0.0047369753010571	0.014204117469489574	0.004736989736557007	7.269952498697734e-05	1764951805
8400	0.0031135734170675278	0.014163704589009285	0.0031135876197367907	7.191855733945387e-05	1764951896
8500	0.0036792675964534283	0.015197178348898888	0.0036792827304452658	7.113091308703498e-05	1764951988
8600	0.0014241612516343594	0.016989946365356445	0.001424178248271346	7.033683215379002e-05	1764952079
8700	0.003002423094585538	0.015379324555397034	0.003002438461408019	6.953655642446368e-05	1764952171
8800	0.002938145073130727	0.015261039137840271	0.002938160439953208	6.873032967079561e-05	1764952263
8900	0.005313963629305363	0.015726957470178604	0.005313979461789131	6.7918397477265e-05	1764952355
9000	0.0019443288911134005	0.014666542410850525	0.0019443435594439507	6.710100716628344e-05	1764952447
9100	0.0022343818563967943	0.013387005776166916	0.0022343951277434826	6.627840772285784e-05	1764952539
9200	0.0017058858647942543	0.017557809129357338	0.0017059034435078502	6.545084971874738e-05	1764952630
9300	0.000928836758248508	0.01808314584195614	0.0009288548608310521	6.461858523613684e-05	1764952723
9400	0.0026511834003031254	0.015583321452140808	0.00265119899995625	6.378186779084995e-05	1764952814
9500	0.0012848074547946453	0.01812851056456566	0.0012848256155848503	6.294095225512603e-05	1764952907
9600	0.0027730173896998167	0.015609871596097946	0.0027730329893529415	6.209609477998338e-05	1764952999
9700	0.0018019555136561394	0.015537478029727936	0.0018019709968939424	6.124755271719325e-05	1764953091
9800	0.0022106035612523556	0.016789577901363373	0.0022106203250586987	6.0395584540887963e-05	1764953183
9900	0.001415250706486404	0.017942657694220543	0.0014152686344459653	5.9540449768827246e-05	1764953275
10000	0.001701392699033022	0.01717640459537506	0.0017014099285006523	5.868240888334653e-05	1764953367
10100	0.0015251790173351765	0.015957731753587723	0.0015251949662342668	5.782172325201155e-05	1764953460
10200	0.0028829281218349934	0.015065072104334831	0.002882943255826831	5.695865504800327e-05	1764953551
10300	0.0019165216945111752	0.016300521790981293	0.001916537992656231	5.6093467170257374e-05	1764953643
10400	0.0020451960153877735	0.01561625488102436	0.0020452116150408983	5.522642316338268e-05	1764953735
10500	0.001730380579829216	0.016774022951722145	0.001730397343635559	5.435778713738292e-05	1764953827
10600	0.0016024901997298002	0.014529409818351269	0.0016025047516450286	5.348782368720626e-05	1764953918
10700	0.001498722704127431	0.016672050580382347	0.0014987393515184522	5.26167978121472e-05	1764954010
10800	0.0011984584853053093	0.017880244180560112	0.0011984764132648706	5.174497483512506e-05	1764954101
10900	0.0012822968419641256	0.01599150523543358	0.001282312790863216	5.0872620321864185e-05	1764954194
11000	0.002536703133955598	0.016702130436897278	0.002536719897761941	5e-05	1764954285
11100	0.0018322895048186183	0.01614748314023018	0.0018323056865483522	4.912737967813583e-05	1764954377
11200	0.0016057174652814865	0.015193639323115349	0.0016057327156886458	4.825502516487497e-05	1764954469
11300	0.0008859002264216542	0.016933029517531395	0.00088591716485098	4.738320218785281e-05	1764954561
11400	0.0013131394516676664	0.014770795591175556	0.0013131542364135385	4.6512176312793736e-05	1764954653
11500	0.0012332021724432707	0.01765655167400837	0.0012332198675721884	4.564221286261709e-05	1764954745
11600	0.0012834345689043403	0.016706909984350204	0.0012834513327106833	4.477357683661734e-05	1764954837
11700	0.0012071573873981833	0.01699203997850418	0.00120717438403517	4.390653282974264e-05	1764954930
11800	0.0009499535663053393	0.016578050330281258	0.0009499701554886997	4.3041344951996746e-05	1764955021
11900	0.0013519541826099157	0.0166946854442358	0.001351970830000937	4.2178276747988446e-05	1764955114
12000	0.0011177437845617533	0.01730521023273468	0.0011177611304447055	4.131759111665349e-05	1764955206
12100	0.0024224603548645973	0.016132663935422897	0.0024224764201790094	4.045955023117276e-05	1764955298
12200	0.0010133107425644994	0.017492711544036865	0.0010133282048627734	3.960441545911204e-05	1764955390
12300	0.0009592559654265642	0.016675647348165512	0.0009592726128175855	3.875244728280676e-05	1764955482
12400	0.001158325932919979	0.0152168869972229	0.0011583411833271384	3.790390522001662e-05	1764955573
12500	0.0010601026006042957	0.015226646326482296	0.001060117851011455	3.705904774487396e-05	1764955665
12600	0.0010331901721656322	0.016830231994390488	0.0010332070523872972	3.6218132209150045e-05	1764955756
12700	0.0010123439133167267	0.01720655895769596	0.001012361142784357	3.5381414763863166e-05	1764955848
12800	0.002234234008938074	0.01812022179365158	0.002234252169728279	3.4549150281252636e-05	1764955940
12900	0.0005959045956842601	0.01840306632220745	0.0005959229893051088	3.372159227714218e-05	1764956032
13000	0.0007917683687992394	0.016118522733449936	0.0007917844923213124	3.289899283371657e-05	1764956123
13100	0.0009439216810278594	0.015084992162883282	0.000943936756812036	3.2081602522734986e-05	1764956216
13200	0.0011677250731736422	0.01793932169675827	0.0011677430011332035	3.12696703292044e-05	1764956307
13300	0.0008693764102645218	0.017793485894799232	0.0008693942218087614	3.046344357553632e-05	1764956400
13400	0.0006536218570545316	0.01781340315937996	0.0006536396685987711	2.9663167846209998e-05	1764956491
13500	0.0008016746724024415	0.01673729345202446	0.0008016914362087846	2.886908691296504e-05	1764956584
13600	0.0005905383150093257	0.016438869759440422	0.0005905547295697033	2.8081442660546125e-05	1764956676
13700	0.0007833205163478851	0.01722368225455284	0.0007833377458155155	2.7300475013022663e-05	1764956768
13800	0.0009149682591669261	0.01947643980383873	0.0009149877587333322	2.6526421860705473e-05	1764956860
13900	0.0005933783249929547	0.015962598845362663	0.000593394273892045	2.575951898768315e-05	1764956952
14000	0.00045788855641148984	0.01619144156575203	0.0004579047381412238	2.500000000000001e-05	1764957044
14100	0.0007344826008193195	0.01799514889717102	0.0007345005869865417	2.4248096254497288e-05	1764957136
14200	0.000497981091029942	0.018073197454214096	0.0004979991354048252	2.350403678833976e-05	1764957228
14300	0.000576688617002219	0.017141632735729218	0.0005767057300545275	2.2768048249248648e-05	1764957320
14400	0.0005852882168255746	0.01853414997458458	0.0005853067268617451	2.2040354826462668e-05	1764957411
14500	0.0005866106948815286	0.017318211495876312	0.0005866280407644808	2.132117818244771e-05	1764957503
14600	0.000420393975218758	0.01753847859799862	0.0004204115248285234	2.061073738537635e-05	1764957594
14700	0.0005163589958101511	0.018629543483257294	0.0005163776222616434	1.9909248842397584e-05	1764957686
14800	0.0004674452356994152	0.017448438331484795	0.00046746269799768925	1.9216926233717085e-05	1764957778
14900	0.0005563499289564788	0.01693158969283104	0.0005563668673858047	1.8533980447508137e-05	1764957870
15000	0.0004736237460747361	0.019835520535707474	0.0004736435948871076	1.7860619515673033e-05	1764957962
15100	0.0007534237811341882	0.019451875239610672	0.0007534432224929333	1.7197048550474643e-05	1764958054
15200	0.000741880910936743	0.015605248510837555	0.0007418965105898678	1.6543469682057106e-05	1764958146
15300	0.0005019829841330647	0.017923088744282722	0.0005020009120926261	1.5900081996875083e-05	1764958238
15400	0.0005910007748752832	0.016794446855783463	0.0005910175968892872	1.526708147705013e-05	1764958330
15500	0.0004559559456538409	0.01809028536081314	0.000455974048236385	1.4644660940672627e-05	1764958422
15600	0.00039621302857995033	0.018850069493055344	0.0003962318878620863	1.4033009983067452e-05	1764958514
15700	0.0005086760502308607	0.017496593296527863	0.0005086935707367957	1.3432314919041478e-05	1764958607
15800	0.0005389747093431652	0.01714048534631729	0.0005389918223954737	1.2842758726130283e-05	1764958699
15900	0.0004285477043595165	0.017469674348831177	0.00042856516665779054	1.22645209888614e-05	1764958791
16000	0.00041538168443366885	0.018569400534033775	0.00041540025267750025	1.1697777844051105e-05	1764958883
16100	0.0003732533659785986	0.017171243205666542	0.00037327053723856807	1.1142701927151456e-05	1764958975
16200	0.0003759226528927684	0.017673131078481674	0.0003759403189178556	1.0599462319663905e-05	1764959066
16300	0.000302002124954015	0.01857665553689003	0.0003020206931978464	1.006822449763537e-05	1764959158
16400	0.00036825743154622614	0.017814919352531433	0.00036827524309046566	9.549150281252633e-06	1764959249
16500	0.000249471835559234	0.02089099958539009	0.00024949273210950196	9.042397785550405e-06	1764959341
16600	0.00032341998303309083	0.017985008656978607	0.0003234379692003131	8.548121372247918e-06	1764959433
16700	0.0002620851155370474	0.018820056691765785	0.0002621039457153529	8.066471602728803e-06	1764959525
16800	0.0004251131322234869	0.017777014523744583	0.00042513091466389596	7.597595192178702e-06	1764959617
16900	0.000312217278406024	0.018203511834144592	0.00031223546830005944	7.1416349648943894e-06	1764959709
17000	0.00033900869311764836	0.01700758747756481	0.0003390256897546351	6.698729810778065e-06	1764959801
17100	0.00039469252806156874	0.01825786754488945	0.0003947107761632651	6.269014643030213e-06	1764959893
17200	0.0003331198822706938	0.01982641965150833	0.0003331397019792348	5.852620357053651e-06	1764959985
17300	0.0002710376284085214	0.019235439598560333	0.0002710568660404533	5.449673790581611e-06	1764960077
17400	0.0003625272656790912	0.017521092668175697	0.00036254478618502617	5.060297685041659e-06	1764960169
17500	0.0003704358823597431	0.01814604550600052	0.00037045401404611766	4.684610648167503e-06	1764960261
17600	0.0003459650615695864	0.019633300602436066	0.0003459847066551447	4.322727117869951e-06	1764960353
17700	0.0003765248693525791	0.018957950174808502	0.00037654381594620645	3.974757327377981e-06	1764960445
17800	0.000335776770953089	0.017881957814097404	0.00033579464070498943	3.6408072716606346e-06	1764960537
17900	0.00035562505945563316	0.01772907003760338	0.0003556427836883813	3.3209786751399187e-06	1764960630
18000	0.0003947664808947593	0.019395330920815468	0.0003947858640458435	3.0153689607045845e-06	1764960722
18100	0.0002452926419209689	0.0181276798248291	0.00024531077360734344	2.724071220034158e-06	1764960814
18200	0.00026643386809155345	0.021049417555332184	0.00026645491016097367	2.4471741852423237e-06	1764960905
18300	0.0003621707728598267	0.017683755606412888	0.0003621884679887444	2.1847622018482283e-06	1764960997
18400	0.00032336849835701287	0.01998288370668888	0.00032338849268853664	1.9369152030840556e-06	1764961088
18500	0.00030870898626744747	0.016137240454554558	0.0003087251097895205	1.70370868554659e-06	1764961180
18600	0.0003257503267377615	0.0194163229316473	0.00032576973899267614	1.4852136862001764e-06	1764961272
18700	0.00029090128373354673	0.01893221214413643	0.00029092023032717407	1.2814967607382432e-06	1764961364
18800	0.00028508916147984564	0.019286537542939186	0.00028510845731943846	1.0926199633097157e-06	1764961455
18900	0.0003135342849418521	0.019236378371715546	0.000313553522573784	9.186408276168013e-07	1764961548
19000	0.0003220264916308224	0.020165804773569107	0.00032204666058532894	7.596123493895991e-07	1764961639
19100	0.00029925399576313794	0.018647875636816025	0.0002992726513184607	6.15582970243117e-07	1764961732
19200	0.00037189078284427524	0.015771301463246346	0.0003719065571203828	4.865965629214819e-07	1764961823
19300	0.0002242057817056775	0.017814092338085175	0.00022422359324991703	3.7269241793390085e-07	1764961916
19400	0.000319510669214651	0.020651672035455704	0.00031953133293427527	2.7390523158633554e-07	1764962007
19500	0.00031380707514472306	0.019212447106838226	0.0003138262836728245	1.9026509541272275e-07	1764962100
19600	0.00040009935037232935	0.016840271651744843	0.0004001162014901638	1.2179748700879012e-07	1764962192
19700	0.0002283400681335479	0.01774219423532486	0.00022835780691821128	6.852326227130834e-08	1764962284
19800	0.00033765146508812904	0.01839219592511654	0.0003376698587089777	3.04586490452119e-08	1764962376
19900	0.00018815239309333265	0.02027403935790062	0.00018817266391124576	7.615242180436522e-09	1764962468
20000	0.00030337480711750686	0.018628638237714767	0.00030339343356899917	0.0	1764962560
